accountnumber,alcoholrecipienttype,altemail,altname,altphone,balancesearch,billingratecard,buyingreason,buyingtimeframe,campaignevent,category,comments,companyname,consolbalancesearch,consoldaysoverduesearch,consoldepositbalancesearch,consoloverduebalancesearch,consolunbilledorderssearch,contact,convertedtocontact,convertedtocustomer,creditholdoverride,creditlimit,cseg_bb_sales_chann,currency,custentity1,custentity_2663_customer_refund,custentity_2663_direct_debit,custentity_2663_email_address_notif,custentity_9572_custref_file_format,custentity_9572_dd_file_format,custentity_9572_ddcust_entitybank_sub,custentity_9572_ddcust_entitybnkformat,custentity_9572_refcust_entitybnkformat,custentity_9572_refundcust_entitybnk_sub,custentity_9997_dd_file_format,custentity_auto_bill_customer,custentity_bb_edi_customer,custentity_bb_sps_routing_key,custentity_bb_sps_vendor_no,custentity_bdc_customer_name,custentity_bdc_lastupdatedbyimport,custentity_bdc_shortname,custentity_bdc_sync_exclude,custentity_ccc_accrual_retail_mkt,custentity_ccc_acctmgr,custentity_ccc_auto_email_approved_inv,custentity_ccc_auto_gen_batch_prnt_label,custentity_ccc_auto_generate_po_ack,custentity_ccc_collections_rep,custentity_ccc_cust_class_sales_chan,custentity_ccc_customerid_to_sps,custentity_ccc_ehub_api_key,custentity_ccc_ehub_charge_for_shipping,custentity_ccc_ehub_ret_addr_1,custentity_ccc_ehub_ret_addr_2,custentity_ccc_ehub_ret_city,custentity_ccc_ehub_ret_company_name,custentity_ccc_ehub_ret_country,custentity_ccc_ehub_ret_first_name,custentity_ccc_ehub_ret_last_name,custentity_ccc_ehub_ret_phone,custentity_ccc_ehub_ret_state,custentity_ccc_ehub_ret_zip,custentity_ccc_ehub_shipping_markup_perc,custentity_ccc_include_in_dunning,custentity_ccc_multiple_email_addresses,custentity_ccc_pct_accrual_pricing,custentity_ccc_pct_accrual_spoilage,custentity_ccc_sales_channel_suite_conne,custentity_ccc_se_ltl_contact_email,custentity_ccc_se_ltl_contact_name,custentity_ccc_se_ltl_contact_phone_numb,custentity_ccc_send_edi_sps_asn,custentity_ccc_ship_with_ccs,custentity_ccc_ship_with_ehub,custentity_ccc_sps_configreq,custentity_ccc_uploaded_from_nurished,custentity_department,custentity_mancini_customer,custentity_naw_trans_need_approval,custentity_packship_customer_packinstruc,custentity_revenue_recognition,custentity_rfs_customer_labelgroup,custentity_rfs_edi_customer,custentity_rfs_edi_print_asn,custentity_rfs_edi_print_ucc,custentity_shipping_days_to_customer,custentity_shopify_cust_type,custentity_sps_accept_tp_uom,custentity_sps_enable_if_to_inv_sourcing,custentity_sps_enable_invoice_workflow,custentity_sps_item_case_conversion,custentity_sps_lot_exp_flag,custentity_sps_lot_man_pack_qtys,custentity_sps_package_data_source,custentity_sps_sscc_ext_digit,custentity_sps_tp_price_accept,custentity_wmsse_asn_required,custentitymanual_fulfil_auth,custentitypromomashaccess,custpartnerrolesforsearch,dateclosed,dateconversion,datecreated,dategrosslead,datelead,dateprospect,daysoverduesearch,defaultallocationstrategy,defaultbankaccount,defaultbillingaddress,defaultorderpriority,defaultshippingaddress,depositbalancesearch,duplicate,email,emailpreference,emailtransactions,enddate,entityid,entitynumber,entitystatus,entitytitle,estimatedbudget,externalid,fax,faxtransactions,firstname,firstorderdate,firstsaledate,firstsaleperiod,fullname,giveaccess,globalsubscriptionstatus,groupinvoices,homephone,id,isautogeneratedrepresentingentity,isbudgetapproved,isexplicitconversion,isinactive,isjob,isperson,language,lastmodifieddate,lastname,lastorderdate,lastsaledate,lastsaleperiod,leadsource,middlename,mobilephone,negativenumberformat,numberformat,oncredithold,overduebalancesearch,parent,phone,prefccprocessor,pricelevel,printoncheckas,printtransactions,probability,receivablesaccount,reminderdays,representingsubsidiary,resalenumber,salesreadiness,salesrep,salutation,searchstage,shipcomplete,shippingcarrier,shippingitem,startdate,taxable,taxitem,terms,territory,thirdpartyacct,thirdpartycarrier,thirdpartycountry,thirdpartyzipcode,title,toplevelparent,unbilledorderssearch,unsubscribe,url,vatregnumber,custentity_bb_lead_time
NULL,CONSUMER,NULL,McLane Grocer,NULL,1737656,NULL,NULL,NULL,NULL,1,Send post audit requests to mcaudit@mclaneco.com,McLane Grocer,1737656,15,0,398.4,5748612.24,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,614ALLBUILTBRAN,52024,NULL,F,C0761185 McLane Grocer,F,NULL,NULL,F,T,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,52:21.0,NULL,52:21.0,NULL,NULL,NULL,15,NULL,NULL,44251,NULL,NULL,0,F,Gerard.Youell@mclaneco.com,PDF,F,NULL,C0761185,761185,13,C0761185 McLane Grocer,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,67,C0761185 McLane Grocer,F,2,F,NULL,774692,F,F,NULL,F,F,F,en_US,07:04.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,398.4,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,774692,5748612.24,T,NULL,NULL,21
NULL,CONSUMER,NULL,"Core-Mark International, Inc. : CORE-MARK MIDCONTINENT, INC. DBA FARNER-BOCKEN COMPANY",NULL,0,NULL,NULL,NULL,NULL,1,NULL,"CORE-MARK MIDCONTINENT, INC. DBA FARNER-BOCKEN COMPANY",343158.4,32,0,26342.4,-206371200,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761186 CORE-MARK MIDCONTINENT, INC. DBA FARNER-BOCKEN COMPANY",F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,57:06.0,NULL,57:06.0,NULL,NULL,NULL,0,NULL,NULL,26590,NULL,26591,0,F,retailstatementspu@prgx.com,PDF,T,NULL,C0761186,761186,13,"C0761186 CORE-MARK MIDCONTINENT, INC. DBA FARNER-BOCKEN COMPANY",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,66,"C0761137 Core-Mark International, Inc. : C0761186 CORE-MARK MIDCONTINENT, INC. DBA FARNER-BOCKEN COMPANY",F,2,F,NULL,774693,F,F,NULL,F,F,F,en_US,50:37.0,NULL,00:00.0,00:00.0,107,NULL,NULL,NULL,NULL,NULL,F,0,772895,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,772895,0,T,NULL,742354997,21
NULL,CONSUMER,NULL,Granny B's,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Granny B's,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,NULL,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761197 Granny B's,F,NULL,NULL,F,F,F,NULL,NULL,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,F,NULL,59:14.0,NULL,59:14.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,F,NULL,PDF,F,NULL,C0761197,761197,13,C0761197 Granny B's,NULL,NULL,NULL,F,NULL,NULL,00:00.0,67,C0761197 Granny B's,F,2,F,NULL,774746,F,F,NULL,T,F,F,en_US,05:53.0,NULL,NULL,00:00.0,67,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,NULL,NULL,Customer,F,nonups,NULL,NULL,F,-8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774746,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,United Natural Foods - Yrk.,NULL,0,NULL,NULL,NULL,NULL,1,NULL,United Natural Foods - Yrk.,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761182 United Natural Foods - Yrk.,F,NULL,NULL,F,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,36:18.0,NULL,36:18.0,NULL,NULL,NULL,0,NULL,NULL,22345,NULL,22345,0,F,NULL,PDF,F,NULL,C0761182,761182,13,C0761182 United Natural Foods - Yrk.,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,64,C0761182 United Natural Foods - Yrk.,F,2,F,NULL,774456,F,F,NULL,T,F,F,en_US,13:56.0,NULL,00:00.0,00:00.0,66,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,774810,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,774456,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,AW Marshall,NULL,0,NULL,NULL,NULL,NULL,1,NULL,AW Marshall,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761191 AW Marshall,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,T,F,NULL,T,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,40:07.0,NULL,40:07.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,F,deaton@xmission.com,PDF,F,NULL,C0761191,761191,13,C0761191 AW Marshall,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,C0761191 AW Marshall,F,2,F,NULL,774698,F,F,NULL,F,F,F,en_US,52:01.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774698,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,"National Convenience Distributor's, Tri-State",NULL,0,NULL,NULL,NULL,NULL,1,NULL,"National Convenience Distributor's, Tri-State",0,0,0,0,76780.8,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761500 National Convenience Distributor's, Tri-State",F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,54:37.0,NULL,54:37.0,NULL,NULL,NULL,0,NULL,NULL,128704,NULL,128702,0,F,ap@thencd.com,PDF,T,NULL,C0761500,761500,13,"C0761500 National Convenience Distributor's, Tri-State",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,73,"C0761500 National Convenience Distributor's, Tri-State",F,2,F,NULL,777162,F,F,NULL,F,F,F,en_US,52:32.0,NULL,00:00.0,00:00.0,127,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(631) 962-2400,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,777162,76780.8,T,NULL,47-1128020,21
NULL,CONSUMER,NULL,Capitol Distributing,NULL,40867.2,NULL,NULL,NULL,NULL,1,NULL,Capitol Distributing,40867.2,0,0,0,45903.36,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761161 Capitol Distributing,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,APinvoicing@capitoldist.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,T,F,35,T,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,42:22.0,NULL,42:22.0,NULL,NULL,NULL,0,NULL,NULL,14340,NULL,13954,0,F,APinvoicing@capitoldist.com,PDF,T,NULL,C0761161,761161,13,C0761161 Capitol Distributing,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,49,C0761161 Capitol Distributing,F,2,F,NULL,773544,F,F,NULL,F,F,F,en_US,37:40.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(801) 367-6905,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,773544,45903.36,T,NULL,82-0377438,21
NULL,CONSUMER,NULL,Good Earth,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Good Earth,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,7,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761158 Good Earth,F,NULL,NULL,T,F,F,NULL,232,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,1,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,38:20.0,NULL,38:19.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,13933,0,F,accountspayable@goodearthmarkets.com,PDF,T,NULL,C0761158,761158,13,C0761158 Good Earth,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,47,C0761158 Good Earth,F,2,F,NULL,773522,F,F,NULL,F,F,F,en_US,43:40.0,NULL,00:00.0,00:00.0,116,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,7713508,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,773522,0,T,NULL,15265728-004-STC,21
NULL,CONSUMER,NULL,Crossroads Sales,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Crossroads Sales,0,0,0,0,5398.56,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761156 Crossroads Sales,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,T,F,35,T,F,NULL,1,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,41:20.0,NULL,41:20.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,4032201,0,F,alexf@crossroadssales.com,PDF,T,NULL,C0761156,761156,13,C0761156 Crossroads Sales,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,47,C0761156 Crossroads Sales,F,2,F,NULL,773515,F,F,NULL,F,F,F,en_US,00:25.0,NULL,00:00.0,00:00.0,127,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,773515,5398.56,T,NULL,11916639-002-STC,14
NULL,CONSUMER,NULL,UNFI,(877) 423-2443,0,NULL,NULL,NULL,NULL,1,For Invoice inquiries email unfinaturalresearch@unfi.com,UNFI,538217.91,71,0,192838.14,590821.87,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761150 UNFI,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,shannon.fuentes@unfi.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,34:39.0,NULL,34:39.0,NULL,NULL,NULL,0,NULL,NULL,13533,NULL,13532,0,T,unfiapinvoices@unfi.com,PDF,F,NULL,C0761150,761150,13,C0761150 UNFI,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,45,C0761150 UNFI,F,2,F,NULL,773128,F,F,NULL,F,F,F,en_US,11:12.0,NULL,00:00.0,00:00.0,112,NULL,NULL,NULL,NULL,NULL,T,0,NULL,(877) 423-2443,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867706,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,773128,0,T,NULL,50376157,21
NULL,CONSUMER,NULL,"Core-Mark International, Inc. : Core-Mark International Albuquerque",NULL,0,NULL,NULL,NULL,NULL,1,NULL,Core-Mark International Albuquerque,343158.4,32,0,26342.4,-206371200,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761211 Core-Mark International Albuquerque,F,NULL,NULL,T,F,F,NULL,233,T,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,T,F,35,T,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,34:38.0,NULL,34:38.0,NULL,NULL,NULL,0,NULL,NULL,105218,NULL,105218,0,T,invoices.USA@pfgc.com,PDF,T,NULL,C0761211,761211,13,C0761211 Core-Mark International Albuquerque,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,79,"C0761137 Core-Mark International, Inc. : C0761211 Core-Mark International Albuquerque",F,2,F,NULL,775231,F,F,NULL,F,F,F,en_US,48:03.0,NULL,00:00.0,00:00.0,112,NULL,NULL,NULL,NULL,NULL,F,0,772895,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,772895,0,T,NULL,742354997,21
NULL,CONSUMER,NULL,The H.T. Hackney Co.,(865) 717-6901,41362.56,NULL,NULL,NULL,NULL,1,Corrine.Godbey@hthackney.com  Tracey.Lovejoy@hthackney.com  Tracy.Fulks@hthackney.com,The H.T. Hackney Co.,41362.56,0,0,0,165120,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761199 The H.T. Hackney Co.,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,tina.hollar@hthackney.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,59:09.0,NULL,59:09.0,NULL,NULL,NULL,0,NULL,NULL,3191511,NULL,79138,0,F,GRD-accountspayable@hthackney.com,PDF,T,NULL,C0761199,761199,13,C0761199 The H.T. Hackney Co.,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,85,C0761199 The H.T. Hackney Co.,F,2,F,NULL,774787,F,F,NULL,F,F,F,en_US,15:52.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(865) 717-6885,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,774787,165120,T,NULL,62-0222535,21
NULL,CONSUMER,NULL,K&K Distributors,NULL,7004.16,NULL,NULL,NULL,NULL,1,NULL,K&K Distributors,7004.16,3,0,7004.16,7223.04,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761196 K&K Distributors,F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,dandrade@kkdistributorshawaii.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,11:05.0,NULL,11:05.0,NULL,NULL,NULL,3,NULL,NULL,1000126,NULL,6022344,0,F,scapanas@kkdistributorshawaii.com,PDF,T,NULL,C0761196,761196,13,C0761196 K&K Distributors,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,67,C0761196 K&K Distributors,F,2,F,NULL,774742,F,F,NULL,F,F,F,en_US,03:53.0,NULL,00:00.0,00:00.0,127,NULL,NULL,NULL,NULL,NULL,F,7004.16,NULL,NULL,NULL,2,NULL,F,1,-10,NULL,NULL,NULL,NULL,11281193,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,774742,7223.04,T,NULL,NULL,21
NULL,CONSUMER,NULL,General Nutrition Corp,NULL,0,NULL,NULL,NULL,NULL,1,NULL,General Nutrition Corp,0,0,0,0,0,1146936,NULL,NULL,AUTO,NULL,7,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,CD3ALLBUILTBRA1,5811,NULL,F,C0761116 General Nutrition Corp,F,NULL,774728,F,T,T,NULL,232,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,54:39.0,NULL,54:39.0,NULL,NULL,NULL,0,NULL,NULL,13401,NULL,105220,0,F,accountspayable@gnc-hq.com,PDF,F,NULL,C0761116,761116,13,C0761116 General Nutrition Corp,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,30,C0761116 General Nutrition Corp,F,2,F,NULL,772708,F,F,NULL,F,F,F,en_US,56:16.0,NULL,00:00.0,00:00.0,101,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867706,NULL,Customer,F,nonups,NULL,NULL,F,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,772708,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,"URM Stores, Inc.",NULL,0,NULL,NULL,NULL,NULL,1,NULL,"URM Stores, Inc.",0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,"C0761122 URM Stores, Inc.",F,NULL,NULL,F,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,33:57.0,NULL,33:57.0,NULL,NULL,NULL,0,NULL,NULL,13004,NULL,13004,0,F,accountspayable@urmstores.com,PDF,F,NULL,C0761122,761122,13,"C0761122 URM Stores, Inc.",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,32,"C0761122 URM Stores, Inc.",F,2,F,NULL,772755,F,F,NULL,T,F,F,en_US,59:54.0,NULL,00:00.0,00:00.0,32,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,774810,NULL,Customer,F,nonups,NULL,NULL,F,-8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,772755,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,Smith & Edwards,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Smith & Edwards,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,9,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761192 Smith & Edwards,F,NULL,NULL,T,F,F,NULL,231,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,41:15.0,NULL,41:15.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,F,accounting@smithandedwards.com,PDF,T,NULL,C0761192,761192,13,C0761192 Smith & Edwards,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,C0761192 Smith & Edwards,F,2,F,NULL,774699,F,F,NULL,F,F,F,en_US,57:03.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774699,0,T,NULL,NULL,21
